content_id,name,address,image,category,lcls1_name,lcls2_name,lcls3_name,area_code,sigungu_name,lat,lng,tel,region
2859186,가배당,전남광주통합특별시 서구 눌재로 434  ,http://tong.visitkorea.or.kr/cms/resource/68/2859168_image2_1.jpg,음식점,음식,카페/ 찻집,카페,5,서구,35.1164268401,126.8303772206,,광주
2664961,개마고원,전남광주통합특별시 서구 상무대로 1094,http://tong.visitkorea.or.kr/cms/resource/04/2667904_image2_1.jpg,음식점,음식,한식,관광식당,5,서구,35.1525486232,126.8814718006,,광주
2874038,갤러리24,전남광주통합특별시 서구 천변좌로 14  ,http://tong.visitkorea.or.kr/cms/resource/27/2874027_image2_1.jpg,음식점,음식,카페/ 찻집,카페,5,서구,35.1665193235,126.8847961569,,광주
2783851,경암근린공원,전남광주통합특별시 광산구 하남대로54번안길 133 (하남동),http://tong.visitkorea.or.kr/cms/resource/84/3528384_image2_1.jpg,관광지,문화관광,도시공원,근린공원,5,광산구,35.1783221177,126.8000977994,,광주
2664541,계림동잔치집,전남광주통합특별시 동구 무등로306번길 6-1,http://tong.visitkorea.or.kr/cms/resource/22/3560822_image2_1.jpg,음식점,음식,한식,관광식당,5,동구,35.1618648223,126.9160879510,,광주
1621168,고싸움놀이전수교육관,전남광주통합특별시 남구 고싸움로 2,http://tong.visitkorea.or.kr/cms/resource/87/3367587_image2_1.jpg,문화시설,문화관광,교육시설,문화전수시설,5,남구,35.0697294541,126.8375388610,,광주
3044523,골드브라운호텔,전남광주통합특별시 동구 백서로125번길 32-5 (금동),http://tong.visitkorea.or.kr/cms/resource/82/3054482_image2_1.jpg,숙박,숙박,모텔,모텔,5,동구,35.1447806716,126.9179409931,,광주
127069,관덕정의 각궁,전남광주통합특별시 남구 사직길 49  ,http://tong.visitkorea.or.kr/cms/resource/46/3350246_image2_1.jpg,관광지,역사관광,역사유물,기타역사유물,5,남구,35.1419253355,126.9118638245,,광주
130032,광산문화원,전남광주통합특별시 광산구 상무대로 265,http://tong.visitkorea.or.kr/cms/resource/02/3366502_image2_1.jpg,문화시설,문화관광,교육시설,한국문화원,5,광산구,35.1424455318,126.7951296891,,광주
128158,광주 경찰충혼탑,전남광주통합특별시 남구 사직길 49,http://tong.visitkorea.or.kr/cms/resource/37/3366737_image2_1.jpg,관광지,역사관광,역사유물,탑ㆍ비석ㆍ기념탑,5,남구,35.1425419960,126.9155968119,,광주
130391,광주 동구문화원,전남광주통합특별시 동구 예술길 18-1,http://tong.visitkorea.or.kr/cms/resource/81/3367381_image2_1.jpg,문화시설,문화관광,교육시설,한국문화원,5,동구,35.1501189620,126.9181741721,,광주
130208,광주 북구문화원,전남광주통합특별시 북구 향토문화로 65 (중흥동),http://tong.visitkorea.or.kr/cms/resource/01/3421301_image2_1.jpg,문화시설,문화관광,교육시설,한국문화원,5,북구,35.1728940911,126.9136656663,,광주
130808,광주 송정다가치문화도서관,전남광주통합특별시 광산구 송정공원로 8-13,http://tong.visitkorea.or.kr/cms/resource/27/1587327_image2_1.jpg,문화시설,문화관광,교육시설,도서관,5,광산구,35.1449147758,126.7998069918,,광주
2605353,광주 송정동 떡갈비 골목,전남광주통합특별시 광산구 광산로29번길,http://tong.visitkorea.or.kr/cms/resource/89/3367489_image2_1.jpg,관광지,문화관광,도시.지역문화관광,"골목길, 문화거리",5,광산구,35.1397152706,126.7943076079,,광주
2822573,광주 수완호수공원,전남광주통합특별시 광산구 장신로82번길 57 공원관리사무소 ,http://tong.visitkorea.or.kr/cms/resource/65/2822565_image2_1.jpg,관광지,문화관광,도시공원,주제공원,5,광산구,35.1879824765,126.8202596628,,광주
2733545,광주 전통문화관,전남광주통합특별시 동구 의재로 222,http://tong.visitkorea.or.kr/cms/resource/46/2733546_image2_1.jpg,문화시설,문화관광,전시시설,전시관,5,동구,35.1336797291,126.9523771168,,광주
127325,광주 충효동 왕버들 군,전남광주통합특별시 북구 충효샘길 7,http://tong.visitkorea.or.kr/cms/resource/50/3350350_image2_1.jpg,관광지,자연관광,자연생태,희귀동.식물,5,북구,35.1848719954,127.0009520932,,광주
2489843,광주 평촌마을,전남광주통합특별시 북구 평촌길 15,http://tong.visitkorea.or.kr/cms/resource/88/3367188_image2_1.jpg,관광지,체험관광,농.산.어촌 체험,체험마을,5,북구,35.1756287576,127.0105542557,,광주
2033064,광주-기아 챔피언스 필드,전남광주통합특별시 북구 서림로 10,,레포츠,문화관광,레저스포츠시설,스포츠경기장,5,북구,35.1682414234,126.8890596255,,광주
130033,광주광역시 서구문화원,전남광주통합특별시 서구 풍금로 182,http://tong.visitkorea.or.kr/cms/resource/51/3367251_image2_1.jpg,문화시설,문화관광,교육시설,한국문화원,5,서구,35.1318478187,126.8599131134,,광주
131450,광주북구청소년수련관,전남광주통합특별시 북구 대천로 86,http://tong.visitkorea.or.kr/cms/resource/16/1892816_image2_1.jpg,레포츠,문화관광,레저스포츠시설,"스포츠센터, 수련시설",5,북구,35.1848927862,126.9166678776,,광주
2779116,광주비엔날레전시관,전남광주통합특별시 북구 비엔날레로 111,http://tong.visitkorea.or.kr/cms/resource/79/3351379_image2_1.jpg,문화시설,문화관광,전시시설,전시관,5,북구,35.1826203741,126.8902591590,,광주
129761,광주시립미술관,전남광주통합특별시 북구 하서로 52,http://tong.visitkorea.or.kr/cms/resource/11/3368411_image2_1.jpg,문화시설,문화관광,전시시설,미술관/화랑,5,북구,35.1832174547,126.8858428681,,광주
2739385,광주시패밀리랜드 카라반캠핑장,전남광주통합특별시 북구 우치로 677 (생용동),http://tong.visitkorea.or.kr/cms/resource/42/2739842_image2_1.JPG,레포츠,숙박,캠핑,카라반,5,북구,35.2237436949,126.9014654688,,광주
969963,광주야외음악당,전남광주통합특별시 서구 내방로 111,http://tong.visitkorea.or.kr/cms/resource/64/3367264_image2_1.jpg,문화시설,문화관광,공연시설,공연장,5,서구,35.1600194930,126.8513576102,,광주
3460731,광주여성영화제,전남광주통합특별시 동구 중앙로160번길 16-7 (불로동),http://tong.visitkorea.or.kr/cms/resource/26/3460726_image2_1.jpg,축제공연행사,축제/공연/행사,행사,기타행사,5,동구,35.1468609363,126.9146634529,062-515-6560,광주
3380159,광주자동차극장,전남광주통합특별시 북구 우치로 649 (생용동),,문화시설,문화관광,공연시설,영화관,5,북구,35.2206801686,126.9024237945,,광주
2605351,광주폴리,전남광주통합특별시 북구 비엔날레로 111,http://tong.visitkorea.or.kr/cms/resource/94/3367394_image2_1.jpg,관광지,체험관광,기타체험,기타체험관광,5,북구,35.1826203741,126.8902591590,,광주
2011491,"광주하계유니버시아드 주경기장을 중심으로 가족, 연인과 함께하는 여행",,http://tong.visitkorea.or.kr/cms/resource/04/1587804_image2_1.jpg,여행코스,추천코스,힐링코스,힐링코스,5,서구,35.1335701018,126.8750478428,,광주
126329,광주호,전남광주통합특별시 북구 충효샘길 7 (충효동),http://tong.visitkorea.or.kr/cms/resource/04/3368304_image2_1.jpg,관광지,자연관광,자연경관(하천‧해양),호수,5,북구,35.1840804198,127.0010882121,,광주
2855133,광후장어,전남광주통합특별시 광산구 임방울대로 503  ,http://tong.visitkorea.or.kr/cms/resource/22/2855122_image2_1.jpg,음식점,음식,한식,관광식당,5,광산구,35.2050166400,126.8189343540,,광주
126425,국립 5·18 민주묘지,전남광주통합특별시 북구 민주로 200 (운정동),http://tong.visitkorea.or.kr/cms/resource/81/1587681_image2_1.jpg,관광지,역사관광,역사유적지,"고분, 능",5,북구,35.2325767086,126.9415422558,,광주
2009775,국립아시아문화전당,전남광주통합특별시 동구 문화전당로 38 (광산동),http://tong.visitkorea.or.kr/cms/resource/59/3083359_image2_1.jpg,문화시설,문화관광,전시시설,전시관,5,동구,35.1460861028,126.9192936186,,광주
3469421,그라운드4,전남광주통합특별시 동구 서석로 85 (대의동),,숙박,숙박,호스텔,게스트하우스,5,동구,35.1495746221,126.9207656231,,광주
2361008,근대와 현대를 넘나드는 100년의 시간여행,,http://tong.visitkorea.or.kr/cms/resource/04/1995304_image2_1.jpg,여행코스,추천코스,가족코스,가족코스,5,,35.1817203970,126.8855651524,,광주
2358008,근현대를 넘나드는 100년 여행,,http://tong.visitkorea.or.kr/cms/resource/95/1587495_image2_1.jpg,여행코스,추천코스,도보코스,도보코스,5,,35.1382980355,126.9158941142,,광주
2484460,금강한우전문식육식당,전남광주통합특별시 서구 천변우하로 373,http://tong.visitkorea.or.kr/cms/resource/33/2484433_image2_1.jpg,음식점,음식,한식,관광식당,5,서구,35.1689075428,126.8611343006,,광주
1621334,금남로,전남광주통합특별시 동구 금남로 일대,http://tong.visitkorea.or.kr/cms/resource/73/3459973_image2_1.jpg,관광지,문화관광,도시.지역문화관광,"골목길, 문화거리",5,동구,35.1538517467,126.9106747413,,광주
135533,금다연한정식,전남광주통합특별시 서구 상무연하로 72,,음식점,음식,한식,관광식당,5,서구,35.1546367535,126.8505022648,,광주
2664557,금당,"전남광주통합특별시 서구 송풍로17번길 15 (풍암동, 수정빌라)",http://tong.visitkorea.or.kr/cms/resource/61/2664561_image2_1.jpg,음식점,음식,외국식,중식,5,서구,35.1195881994,126.8662906332,,광주
1941044,금수저은수저,전남광주통합특별시 광산구 신창로166번길 24,,음식점,음식,한식,관광식당,5,광산구,35.1982483544,126.8423102316,,광주
130807,금호평생교육관,전남광주통합특별시 남구 중앙로 15,http://tong.visitkorea.or.kr/cms/resource/93/3366693_image2_1.jpg,문화시설,문화관광,교육시설,도서관,5,남구,35.1450970088,126.9005647433,,광주
2664564,김강심 칼국수,전남광주통합특별시 서구 회재로 841,http://tong.visitkorea.or.kr/cms/resource/66/2664566_image2_1.JPG,음식점,음식,한식,관광식당,5,서구,35.1193853023,126.8578441627,,광주
3469412,김냇과,전남광주통합특별시 동구 구성로204번길 13 (대인동),,숙박,숙박,호스텔,게스트하우스,5,동구,35.1528213947,126.9158187571,,광주
2664580,꿀단지,전남광주통합특별시 남구 회재로1186번길 11-1 (주월동),http://tong.visitkorea.or.kr/cms/resource/85/2664585_image2_1.jpeg,음식점,음식,한식,관광식당,5,남구,35.1309540109,126.8916353311,,광주
2863187,나룻배,전남광주통합특별시 서구 시청서편로8번길 3  ,http://tong.visitkorea.or.kr/cms/resource/73/2863173_image2_1.jpg,음식점,음식,한식,관광식당,5,서구,35.1597583206,126.8459497619,,광주
2891314,남가정,전남광주통합특별시 동구 지호로 137-7  ,http://tong.visitkorea.or.kr/cms/resource/02/2891302_image2_1.jpg,음식점,음식,한식,관광식당,5,동구,35.1497277748,126.9439080186,,광주
2855152,남쪽마을돌짜장,전남광주통합특별시 광산구 임곡로 523-7 (진곡동),http://tong.visitkorea.or.kr/cms/resource/37/2855137_image2_1.jpg,음식점,음식,외국식,중식,5,광산구,35.2145428585,126.7902894297,,광주
1948682,남해가든,전남광주통합특별시 남구 봉선로133번길 23,,음식점,음식,한식,관광식당,5,남구,35.1251327490,126.9096088878,,광주
127356,너릿재공원,전남광주통합특별시 동구 남문로 48-8,http://tong.visitkorea.or.kr/cms/resource/10/3366810_image2_1.jpg,관광지,문화관광,도시공원,시민공원,5,동구,35.0803774303,126.9535616807,,광주
2470068,녹색에너지체험관 (광주전남지역본부),전남광주통합특별시 북구 첨단과기로 123,http://tong.visitkorea.or.kr/cms/resource/88/3040988_image2_1.jpg,관광지,체험관광,산업관광,기타산업관광지,5,북구,35.2274311559,126.8416345612,,광주
1978379,녹색의 에너지 체험과 광주의 유적지 탐방,,,여행코스,추천코스,가족코스,가족코스,5,북구,35.2264646491,126.8446232093,,광주
2873397,농성화로본점,전남광주통합특별시 서구 군분로 228 (농성동),http://tong.visitkorea.or.kr/cms/resource/84/2873384_image2_1.jpg,음식점,음식,한식,관광식당,5,서구,35.1512015711,126.8825717370,,광주
2863165,다도해물나라,전남광주통합특별시 서구 마륵복개로 57  ,http://tong.visitkorea.or.kr/cms/resource/61/2863161_image2_1.jpg,음식점,음식,한식,관광식당,5,서구,35.1446350280,126.8459195867,,광주
2664967,당산나무집,전남광주통합특별시 남구 봉선중길 4,http://tong.visitkorea.or.kr/cms/resource/69/2664969_image2_1.jpg,음식점,음식,한식,관광식당,5,남구,35.1298739108,126.9114391630,,광주
1948657,대양꼬리곰탕,전남광주통합특별시 광산구 손재로 407,,음식점,음식,한식,관광식당,5,광산구,35.2019415783,126.7946088065,,광주
2614773,덕산너덜 (무등산권 국가지질공원),전남광주통합특별시 북구 무등로 1550,http://tong.visitkorea.or.kr/cms/resource/17/2917917_image2_1.jpg,관광지,자연관광,자연생태,기타자연생태,5,북구,35.1441458348,126.9890013959,,광주
1620893,도림사(광주),전남광주통합특별시 광산구 도림하길 33,http://tong.visitkorea.or.kr/cms/resource/40/3366540_image2_1.jpg,관광지,역사관광,종교성지,불교,5,광산구,35.1666995405,126.7007374404,,광주
2565865,동리단길 카페거리,전남광주통합특별시 동구 동명동,http://tong.visitkorea.or.kr/cms/resource/70/3337270_image2_1.jpg,관광지,문화관광,도시.지역문화관광,"골목길, 문화거리",5,동구,35.1492525371,126.9267289927,,광주
1620808,두남제,전남광주통합특별시 광산구 광산동 277,http://tong.visitkorea.or.kr/cms/resource/71/3366471_image2_1.jpg,관광지,역사관광,역사유적지,사당,5,광산구,35.2437804781,126.7462953738,,광주
2664993,두암골설렁탕,전남광주통합특별시 북구 서방로107번길 88,http://tong.visitkorea.or.kr/cms/resource/97/2664997_image2_1.jpg,음식점,음식,한식,관광식당,5,북구,35.1738497635,126.9269450241,,광주
2858992,등촌,전남광주통합특별시 서구 마륵로 23  ,http://tong.visitkorea.or.kr/cms/resource/83/2858983_image2_1.jpg,음식점,음식,한식,관광식당,5,서구,35.1433766515,126.8349317011,,광주
3353800,뜻모아센터,전남광주통합특별시 북구 서하로245번길 42 (오치동),http://tong.visitkorea.or.kr/cms/resource/53/3353753_image2_1.jpg,관광지,체험관광,기타체험,기타체험관광,5,북구,35.1892060356,126.9076407902,,광주
2664654,루치아,전남광주통합특별시 남구 월산로116번길 22-1,http://tong.visitkorea.or.kr/cms/resource/59/2664659_image2_1.jpg,음식점,음식,외국식,서양식,5,남구,35.1485854885,126.8996369603,,광주
2863149,르시엘블루,전남광주통합특별시 서구 상무대로 718  ,http://tong.visitkorea.or.kr/cms/resource/34/2863134_image2_1.jpg,음식점,음식,외국식,서양식,5,서구,35.1434240005,126.8427698954,,광주
2665153,마리오셰프,전남광주통합특별시 남구 제중로 42 (양림동),http://tong.visitkorea.or.kr/cms/resource/56/2665156_image2_1.jpg,음식점,음식,외국식,서양식,5,남구,35.1383118940,126.9141887092,,광주
2873635,막동이회관,전남광주통합특별시 동구 남문로 614  ,http://tong.visitkorea.or.kr/cms/resource/28/2873628_image2_1.jpg,음식점,음식,한식,관광식당,5,동구,35.1257663872,126.9319013467,,광주
2664666,만찬코다리 봉선점,"전남광주통합특별시 남구 봉선중길 2, 1층",http://tong.visitkorea.or.kr/cms/resource/68/2664668_image2_1.jpg,음식점,음식,한식,관광식당,5,남구,35.1297850288,126.9112502930,,광주
2837862,매월농원,전남광주통합특별시 서구 전평길 66  ,http://tong.visitkorea.or.kr/cms/resource/27/2837827_image2_1.jpg,음식점,음식,한식,관광식당,5,서구,35.1195545349,126.8463923933,,광주
2837876,맥문동,전남광주통합특별시 서구 마륵로 24  ,http://tong.visitkorea.or.kr/cms/resource/68/2837868_image2_1.jpg,음식점,음식,카페/ 찻집,카페,5,서구,35.1426739587,126.8352455795,,광주
2664683,메타포,전남광주통합특별시 남구 백서로 69,http://tong.visitkorea.or.kr/cms/resource/85/2664685_image2_1.png,음식점,음식,외국식,서양식,5,남구,35.1388090808,126.9154108107,,광주
2755042,무등산 리프트모노레일,전남광주통합특별시 동구 지호로164번길 14-10,,관광지,체험관광,기타체험,기타체험관광,5,동구,35.1487918186,126.9468577811,,광주
2614783,무등산 정상3봉 (무등산 국가지질공원),전남광주통합특별시 북구 무등로 1550 (금곡동),http://tong.visitkorea.or.kr/cms/resource/78/2614778_image2_1.bmp,관광지,자연관광,자연경관(산),"산, 고개, 오름, 봉우리",5,북구,35.1442791515,126.9888819591,,광주
1074432,무등산 주상절리대,전남광주통합특별시 동구 용연동,http://tong.visitkorea.or.kr/cms/resource/23/3029123_image2_1.jpg,관광지,자연관광,자연생태,기암괴석,5,동구,35.1202403693,126.9990150009,,광주
1621202,무안요(광주),전남광주통합특별시 동구 중앙로196번길 15-6 (궁동),http://tong.visitkorea.or.kr/cms/resource/65/1587565_image2_1.jpg,쇼핑,쇼핑,전문매장/상가,공방/공예품점,5,동구,35.1498495384,126.9176242274,,광주
129201,무양서원,전남광주통합특별시 광산구 산월로21번길 26,http://tong.visitkorea.or.kr/cms/resource/21/3033521_image2_1.jpg,관광지,역사관광,역사유적지,사당,5,광산구,35.2099969896,126.8401045774,,광주
2837793,문라이즈531,전남광주통합특별시 북구 삼소로 352  ,http://tong.visitkorea.or.kr/cms/resource/79/2837779_image2_1.jpg,음식점,음식,카페/ 찻집,카페,5,북구,35.2408773656,126.8716843410,,광주
2873789,미꾸미꾸,전남광주통합특별시 북구 대천로 143  ,http://tong.visitkorea.or.kr/cms/resource/81/2873781_image2_1.jpg,음식점,음식,한식,관광식당,5,북구,35.1871287177,126.9209507758,,광주
2664400,미래연,전남광주통합특별시 서구 내방로161번길 4 1층,http://tong.visitkorea.or.kr/cms/resource/75/2664375_image2_1.jpg,음식점,음식,한식,관광식당,5,서구,35.1593002533,126.8586847576,,광주
2855179,바칼,전남광주통합특별시 광산구 신창로138번길 31-5  ,http://tong.visitkorea.or.kr/cms/resource/74/2855174_image2_1.jpg,음식점,음식,한식,관광식당,5,광산구,35.1965207431,126.8405632080,,광주
2873850,밤실마을,전남광주통합특별시 북구 밤실로 163-9  ,,음식점,음식,한식,관광식당,5,북구,35.1617068160,126.9343613395,,광주
2873868,백년한우,전남광주통합특별시 북구 연양로67번길 5  ,http://tong.visitkorea.or.kr/cms/resource/64/2873864_image2_1.jpg,음식점,음식,한식,관광식당,5,북구,35.2073173202,126.8746432552,,광주
2614815,백마능선 (무등산권 국가지질공원),전남광주통합특별시 북구 무등로 1550,http://tong.visitkorea.or.kr/cms/resource/14/2614814_image2_1.bmp,관광지,자연관광,자연경관(산),"산, 고개, 오름, 봉우리",5,북구,35.1441458348,126.9890013959,,광주
2859006,버킷문리버,전남광주통합특별시 광산구 삼도로 748  ,http://tong.visitkorea.or.kr/cms/resource/94/2858994_image2_1.jpg,음식점,음식,카페/ 찻집,카페,5,광산구,35.1542349454,126.7402870262,,광주
2863121,벗초밥,전남광주통합특별시 서구 풍암순환로 150 (풍암동),http://tong.visitkorea.or.kr/cms/resource/18/2863118_image2_1.jpg,음식점,음식,외국식,일식,5,서구,35.1240491037,126.8838861887,,광주
2664701,벽옥,전남광주통합특별시 남구 군분로 73,http://tong.visitkorea.or.kr/cms/resource/05/2664705_image2_1.jpg,음식점,음식,한식,관광식당,5,남구,35.1396585890,126.8919767497,,광주
2595914,볼튼호텔,전남광주통합특별시 서구 상무연하로 31,http://tong.visitkorea.or.kr/cms/resource/41/2630541_image2_1.jpg,숙박,숙박,호텔,호텔,5,서구,35.1510343734,126.8499468484,,광주
742332,부용정,전남광주통합특별시 남구 칠석동 129,http://tong.visitkorea.or.kr/cms/resource/18/3367718_image2_1.jpg,관광지,역사관광,역사유적지,기타역사유적지,5,남구,35.0697627681,126.8366333845,,광주
3469460,브라운도트호텔 광주용봉점,전남광주통합특별시 북구 저불로 55 (용봉동),,숙박,숙박,호텔,호텔,5,북구,35.1795263621,126.8951588030,,광주
2783789,비아5일시장,전남광주통합특별시 광산구 비아중앙로 26-1,http://tong.visitkorea.or.kr/cms/resource/60/3528360_image2_1.jpg,쇼핑,쇼핑,시장,비상설시장,5,광산구,35.2213982286,126.8252806044,,광주
2855279,비아꽃게장,전남광주통합특별시 광산구 비아동원촌길 71  ,http://tong.visitkorea.or.kr/cms/resource/69/2855269_image2_1.jpg,음식점,음식,한식,관광식당,5,광산구,35.2215121612,126.8286386376,,광주
3469424,비지니스호텔듀,전남광주통합특별시 동구 구성로144번길 9 (수기동),,숙박,숙박,호텔,호텔,5,동구,35.1490495142,126.9108692891,,광주
2873678,빈드럭스,전남광주통합특별시 동구 지호로124번길 32  ,http://tong.visitkorea.or.kr/cms/resource/58/2873658_image2_1.jpg,음식점,음식,카페/ 찻집,카페,5,동구,35.1469753070,126.9438580920,,광주
2605931,빛 고을에 울려 퍼진 민주화의 함성,,http://tong.visitkorea.or.kr/cms/resource/71/1195871_image2_1.jpg,여행코스,추천코스,가족코스,가족코스,5,,35.2358457501,126.9395617934,,광주
1745001,빛고을시민문화관,전남광주통합특별시 남구 천변좌로338번길 7,http://tong.visitkorea.or.kr/cms/resource/05/3366705_image2_1.jpg,문화시설,문화관광,공연시설,공연장,5,남구,35.1479301594,126.9086750662,,광주
2783824,산동교친수공원,전남광주통합특별시 북구 동림동 130-15,http://tong.visitkorea.or.kr/cms/resource/20/3528420_image2_1.jpg,관광지,문화관광,도시공원,주제공원,5,북구,35.1897079853,126.8619975926,,광주
2859166,산수쌈밥 동명점,전남광주통합특별시 동구 동계로 11  ,http://tong.visitkorea.or.kr/cms/resource/61/2859161_image2_1.jpg,음식점,음식,한식,관광식당,5,동구,35.1529604109,126.9242763393,,광주
129199,삼거동 고인돌,전남광주통합특별시 광산구 삼거동,http://tong.visitkorea.or.kr/cms/resource/00/3530000_image2_1.jpg,관광지,역사관광,역사유적지,선사유적지,5,광산구,35.1522951414,126.6725736251,,광주
1622203,상무시민공원,전남광주통합특별시 서구 상무공원로 101,http://tong.visitkorea.or.kr/cms/resource/42/3367442_image2_1.jpg,관광지,문화관광,도시공원,시민공원,5,서구,35.1537505721,126.8403948478,,광주
2765207,상무화훼단지,전남광주통합특별시 서구 마륵벽진길 23,http://tong.visitkorea.or.kr/cms/resource/27/3528427_image2_1.jpg,쇼핑,쇼핑,전문매장/상가,전문상가,5,서구,35.1428074499,126.8455168899,,광주
2614819,새인봉 (무등산권 국가지질공원),전남광주통합특별시 북구 무등로 1550,http://tong.visitkorea.or.kr/cms/resource/17/2614817_image2_1.bmp,관광지,자연관광,자연경관(산),"산, 고개, 오름, 봉우리",5,북구,35.1441458348,126.9890013959,,광주
2783783,서부농수산물도매시장,전남광주통합특별시 서구 매월2로 16,http://tong.visitkorea.or.kr/cms/resource/21/3528421_image2_1.jpg,쇼핑,쇼핑,시장,상설시장,5,서구,35.1161856771,126.8586608367,,광주
2614826,서석대 (무등산권 국가지질공원),전남광주통합특별시 북구 무등로 1550,http://tong.visitkorea.or.kr/cms/resource/21/2614821_image2_1.bmp,관광지,자연관광,자연생태,기암괴석,5,북구,35.1441458348,126.9890013959,,광주
2664710,서석정,전남광주통합특별시 북구 설죽로404번길 12,http://tong.visitkorea.or.kr/cms/resource/12/2664712_image2_1.png,음식점,음식,한식,관광식당,5,북구,35.1953135706,126.9012578678,,광주
2849243,서울곱창,전남광주통합특별시 광산구 송정로15번길 71  ,http://tong.visitkorea.or.kr/cms/resource/41/2849241_image2_1.jpg,음식점,음식,한식,관광식당,5,광산구,35.1388209658,126.7966102045,,광주
2863092,서플라이,전남광주통합특별시 서구 상무자유로 32  ,http://tong.visitkorea.or.kr/cms/resource/86/2863086_image2_1.jpg,음식점,음식,카페/ 찻집,카페,5,서구,35.1514452293,126.8375590448,,광주
127062,선교기념비,전남광주통합특별시 남구 제중로 56 (양림동),http://tong.visitkorea.or.kr/cms/resource/49/3344449_image2_1.jpg,관광지,역사관광,역사유물,탑ㆍ비석ㆍ기념탑,5,남구,35.1396061822,126.9135887299,,광주
2837706,세컨드원,전남광주통합특별시 광산구 임방울대로 611-25  ,http://tong.visitkorea.or.kr/cms/resource/97/2837697_image2_1.jpg,음식점,음식,카페/ 찻집,카페,5,광산구,35.2128797425,126.8250252842,,광주
3353909,소잉(에이핸즈협동조합),전남광주통합특별시 북구 첨단연신로108번길 31-15 (신용동),http://tong.visitkorea.or.kr/cms/resource/08/3353808_image2_1.jpg,관광지,체험관광,기타체험,기타체험관광,5,북구,35.2077143361,126.8650829796,,광주
2848962,솔밭솥밥,전남광주통합특별시 광산구 수완로50번길 44-3  ,http://tong.visitkorea.or.kr/cms/resource/51/2848651_image2_1.jpg,음식점,음식,외국식,일식,5,광산구,35.1886714682,126.8309781410,,광주
2823335,송정골,전남광주통합특별시 광산구 광산로19번길 20  ,http://tong.visitkorea.or.kr/cms/resource/26/2823326_image2_1.jpg,음식점,음식,한식,관광식당,5,광산구,35.1390986603,126.7935243593,,광주
134997,송정떡갈비 1호점,전남광주통합특별시 광산구 광산로29번길 1,,음식점,음식,한식,관광식당,5,광산구,35.1389542543,126.7948298032,,광주
817409,송학한정식,전남광주통합특별시 서구 상무중앙로 101,,음식점,음식,한식,관광식당,5,서구,35.1559754455,126.8477969146,,광주
2873596,수완초밥,전남광주통합특별시 광산구 임방울대로 347  ,http://tong.visitkorea.or.kr/cms/resource/85/2873585_image2_1.jpg,음식점,음식,외국식,일식,5,광산구,35.1911627250,126.8233620865,,광주
2605338,수피아여자중고등학교,전남광주통합특별시 남구 백서로 13,http://tong.visitkorea.or.kr/cms/resource/79/3366679_image2_1.jpg,문화시설,문화관광,교육시설,학교,5,남구,35.1368703131,126.9096335919,,광주
2728916,승촌보오토캠핑장,전남광주통합특별시 남구 승촌보길 90,http://tong.visitkorea.or.kr/cms/resource/87/2728987_image2_1.jpg,레포츠,숙박,캠핑,오토캠핑장,5,남구,35.0660063695,126.7611512602,,광주
2950185,시리단길,전남광주통합특별시 광산구 임방울대로826번길 19-20 (쌍암동),http://tong.visitkorea.or.kr/cms/resource/13/2951513_image2_1.jpg,관광지,문화관광,도시.지역문화관광,"골목길, 문화거리",5,광산구,35.2164158666,126.8494896971,,광주
2614828,시무지기 폭포 (무등산권 국가지질공원),전남광주통합특별시 북구 무등로 1550,http://tong.visitkorea.or.kr/cms/resource/76/3350476_image2_1.jpg,관광지,자연관광,자연경관(산),폭포,5,북구,35.1441458348,126.9890013959,,광주
2661532,시민의 숲 야영장,전남광주통합특별시 북구 추암로 190 (월출동),http://tong.visitkorea.or.kr/cms/resource/31/2661531_image2_1.jpg,레포츠,숙박,캠핑,일반야영장,5,북구,35.2327865214,126.8662155837,,광주
319722,신광사(광주),전남광주통합특별시 북구 삼정로66번길 42-10,http://tong.visitkorea.or.kr/cms/resource/97/3367697_image2_1.jpg,관광지,역사관광,종교성지,불교,5,북구,35.1689227670,126.9402606368,,광주
2614834,신선대와 억새평전 (무등산권 국가지질공원),전남광주통합특별시 북구 무등로 1550,http://tong.visitkorea.or.kr/cms/resource/30/2614830_image2_1.bmp,관광지,자연관광,자연생태,기타자연생태,5,북구,35.1441458348,126.9890013959,,광주
250453,쌍암공원,전남광주통합특별시 광산구 첨단중앙로182번길 23 (쌍암동),http://tong.visitkorea.or.kr/cms/resource/78/3366478_image2_1.jpg,관광지,문화관광,도시공원,시민공원,5,광산구,35.2234149822,126.8439400132,,광주
2548018,아리네 게스트하우스,전남광주통합특별시 남구 천변좌로428번길 6  ,http://tong.visitkorea.or.kr/cms/resource/69/2817869_image2_1.jpeg,숙박,숙박,호스텔,게스트하우스,5,남구,35.1416504368,126.9160162417,,광주
126334,약사암(광주),전남광주통합특별시 동구 증심사길160번길 89,http://tong.visitkorea.or.kr/cms/resource/67/3510767_image2_1.jpg,관광지,역사관광,종교성지,불교,5,동구,35.1223174593,126.9722478684,,광주
742356,양과동정,전남광주통합특별시 남구 양과동,http://tong.visitkorea.or.kr/cms/resource/52/3454552_image2_1.png,관광지,역사관광,역사유적지,기타역사유적지,5,남구,35.0866390922,126.8634139313,,광주
